project_id,skill_name,skill_uri
235,Deep Learning Models,taxonomy:eff06879-6f08-4dba-8010-c810d14164eb
235,Image Classification,taxonomy:4f65fca2-6442-4c7d-b039-a5c2beecc1c9
235,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
235,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
235,Data Pre-Processing for ML,taxonomy:810fa985-dae9-4cfc-a564-53c6a9a9dea4
230,Automated Path Planning,taxonomy:979f4f4b-6145-4234-aef3-d0598f759016
230,A* Search Algorithm,taxonomy:72c34967-f576-4495-8b8c-d8fa8746ab13
230,Depth-First Search,taxonomy:796e06f4-c58a-4ba7-a52c-87d9a27c7729
230,Breadth-First Search,taxonomy:7deda017-31da-4700-a8bc-25a7831f4c7b
230,Graph Algorithms,taxonomy:ece176fa-7b56-46a2-8139-49cc164aa233
230,Search Algorithms,taxonomy:ece176fa-7b56-46a2-8139-49cc164aa233
215,Java String Methods,taxonomy:2a34aaf8-8685-4a20-95b9-1671c9caefbf
215,Python String Methods,taxonomy:cce68ac5-d818-43b9-903d-94038b2a9702
215,String Manipulation in Swift,taxonomy:9f5931a3-9cd3-4dd3-9cab-a386716c28a1
215,Regular Expressions,taxonomy:b99ede68-f99b-4452-ab5a-d865a5f8ac0c
215,Text Processing in Python,taxonomy:c97a5410-3d26-47df-b373-42a9f7fc46e3
226,Stakeholder Identification,taxonomy:dcc6af50-2d0c-41d6-abc7-07b916174d4a
226,Requirements Gathering,taxonomy:3cf833c3-50a0-45ce-9d32-43dec8557047
226,Communication Strategies,taxonomy:274c1623-5df2-4e21-b9a9-8a33be4a276b
226,Active Listening,taxonomy:ed8b172f-dc1f-4654-86b0-8d66b80be86c
226,Meeting Facilitation,taxonomy:39a793c9-acef-4721-ae28-694c27eae5d7
32,Android Development Proficiency,taxonomy:23458772-8d46-4f12-a5fc-6d524e47ac7f
32,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
32,API Requests,taxonomy:3dd1c342-4d1c-44ed-872c-09c505f5efcc
32,Java Proficiency,taxonomy:d8052400-38ca-4771-ab84-cf6dd75d3741
32,Responsive App Design,taxonomy:9a024220-a4d7-4252-b9f2-a1b9c0f4a350
32,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
14,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
14,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
14,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
14,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
14,Responsive Web Design,taxonomy:72f65330-771d-4846-8ca1-de2065b637a5
682,Actor-Critic Algorithms,taxonomy:dc4150ed-9afb-4083-b2b5-226334a49a2e
682,Deep Q-Learning Algorithms,taxonomy:e07fbfe7-261f-4fa4-b043-5509fd269e62
682,Reinforcement Learning Fundamentals,taxonomy:8d8eab3f-a95e-4725-ac2e-c7d74efff294
682,Multi-Agent Reinforcement Learning,taxonomy:95ec4f82-c74e-4b43-a43a-aed78b0462de
682,Policy-Gradient Algorithms,taxonomy:e24313a8-8830-4884-b331-f209b9dbe296
682,Deep Learning Techniques,taxonomy:af5c7389-c584-4d2c-9bfd-6f4c5344df7a
689,Behavioral Interviews,taxonomy:f30bc3ea-4737-45c9-8168-f291f657f738
689,Job Interviews,taxonomy:48d9fb5b-ef23-4439-a40d-27fb05c898d0
689,Mentoring,taxonomy:1c6b45af-0003-449d-afce-75cc6de3397e
689,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
689,Team Leadership,taxonomy:1f48e5cc-01aa-480e-b46a-d23434c6c966
223,Time-Series Forecasting,taxonomy:e95a20f0-ea39-45a8-afae-8cdfe81efcff
223,Data Analysis Process,taxonomy:d016d8f9-4f43-4bb9-a4c2-ad967c2fe414
223,Machine Learning Frameworks in Python,taxonomy:d323dcfc-63c9-4a48-a4bd-78cd763237ee
223,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
223,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
193,Stakeholder Engagement,taxonomy:0bd92694-4854-4193-ad15-cf74403c05e9
193,Communication Strategies,taxonomy:274c1623-5df2-4e21-b9a9-8a33be4a276b
193,Active Listening,taxonomy:ed8b172f-dc1f-4654-86b0-8d66b80be86c
193,Stakeholder Identification,taxonomy:dcc6af50-2d0c-41d6-abc7-07b916174d4a
193,Requirements Gathering,taxonomy:3cf833c3-50a0-45ce-9d32-43dec8557047
227,Using MCP Tools,taxonomy:7e27cdfd-2709-4190-b317-52db9688ce60
227,Voltage and Resistance,taxonomy:dbe0fed3-5a0a-4783-b829-5a0502015983
227,Basic Physics,taxonomy:7250c1e8-579c-4a0e-8b0c-a8252d0977f4
227,Radio Equipment,taxonomy:8cb42ff9-f8d6-4f39-9766-a23b59822172
227,I2C,taxonomy:18e11140-0694-4c3d-9f62-f1a98dd5b1ff
227,SPI,taxonomy:e1db9bc2-f8bf-4bba-984e-ecaf77066e74
227,UART,taxonomy:1a1ffd5d-e3c3-45e5-9e0c-3e567edf9b6d
59,Android Development Basics,taxonomy:8792dcb6-0124-4106-9453-69c05cb309da
59,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
59,Streaming Architectures,taxonomy:d673f252-5ee9-410a-a742-68b052f87a32
59,Data Streaming,taxonomy:35e36bf3-93f5-43f0-a34f-e0a2240d05eb
59,Java Proficiency,taxonomy:d8052400-38ca-4771-ab84-cf6dd75d3741
129,Product Monetization Strategy,taxonomy:1bb25787-44ac-4c30-9218-8831acd3a6d3
129,Product Monetization Tactics,taxonomy:f2827626-ddf7-4e72-ab2e-012b1f9cdf75
129,Product Pricing Strategy,taxonomy:dd769113-880e-4026-8c25-486f2b0ab4f1
129,Conversion Rate,taxonomy:fd9df4e3-e7c0-4ab7-a2b1-54588e6c2ae8
129,Customer Acquisition Cost,taxonomy:8f805465-4c1f-485d-9a10-97c1530aaab4
129,Marketing Strategy,taxonomy:6f2214ac-fc5b-420c-a1fc-39c697e8b10f
129,Growth Hacking,taxonomy:21bb3a9f-0d2c-4f53-b1b5-6e6e73d0c038
75,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
75,Front-End Development Basics,taxonomy:28017801-09e2-4b8d-beda-1731d1779792
75,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
75,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
75,Responsive App Design,taxonomy:9a024220-a4d7-4252-b9f2-a1b9c0f4a350
212,5G Technology,taxonomy:5c6d07aa-e14e-42ed-84c6-5339ae65bd6f
212,5G Fluency,taxonomy:55322839-affb-43e1-a65c-a200ee702394
212,Wireless System Design,taxonomy:0446d3fe-f082-4bf9-8adf-9a6c2a4ba962
77,Job Interviews,taxonomy:48d9fb5b-ef23-4439-a40d-27fb05c898d0
77,Front-End Development Basics,taxonomy:28017801-09e2-4b8d-beda-1731d1779792
77,Responsive App Design,taxonomy:9a024220-a4d7-4252-b9f2-a1b9c0f4a350
77,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
77,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
77,JavaScript Proficiency,taxonomy:368696e8-ffb0-49c8-9ac9-43600f6fb347
338,Text Pre-Processing,taxonomy:95f886b3-08eb-46fd-8e06-bd68902fe3e1
338,Information Extraction,taxonomy:b9e6bef0-cce2-499a-94a7-8558aa693c60
338,Text Classification,taxonomy:978d1c8a-bf58-4ae5-91b8-fdb1b86e25a3
338,Sentiment Analysis,taxonomy:edea0deb-c3c4-4911-82b1-e09065995e5b
338,Regular Expressions,taxonomy:b99ede68-f99b-4452-ab5a-d865a5f8ac0c
338,Spam Detection,taxonomy:42ab3c0f-e099-40cb-8c1c-6ad426d95f96
338,Text Processing in Python,taxonomy:c97a5410-3d26-47df-b373-42a9f7fc46e3
187,Time-Series Analysis,taxonomy:ad0f7d5c-9fe6-48c8-936c-9511003c8263
187,Data Wrangling,taxonomy:ab0c1635-2aaf-4167-bff2-1d825a30f30d
187,Exploratory Data Analysis,taxonomy:72155ac5-3dab-4df6-9120-ca634748a68c
187,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
187,Python Data Analysis Libraries,taxonomy:9bc7094f-33ed-4a60-850f-b3afaf5da9ca
187,Pandas,taxonomy:fe93853f-6656-45b8-9d7f-20f201cafbfa
187,scikit-learn,taxonomy:8d5a0df8-ac30-4bee-a48d-fa19ad02bd43
231,Strategic Thinking,taxonomy:c2e087f7-c022-429f-9279-31b56c6701e2
231,Market Research,taxonomy:f9ea5e95-bf3d-45a3-b020-decdc3db1526
231,Geographic Market Segmentation,taxonomy:9c1eb83f-ae6a-4f0a-a513-9eb136377930
231,Project Management,taxonomy:d56806ee-27f1-4124-9337-c982733d816f
231,Stakeholder Management,taxonomy:29abb81a-ddab-40f4-9458-fa55bc5bdf82
231,Cross-Functional Collaboration,taxonomy:ee855164-9194-4b2a-ab79-0d020ab2efec
268,Google Ads,taxonomy:0ec61abc-4cd5-4012-9904-b6414c0e297c
268,Search Engine Marketing,taxonomy:5ce96287-e9e1-4f68-9575-8928fe8e31fd
268,Search Text Ads,taxonomy:077bf8a7-59a6-402a-a45e-09e128f2022d
268,Conversion Rate Optimization,taxonomy:949d8a1f-b81d-4733-bd7e-7c0a48771a93
268,Paid Marketing Metrics,taxonomy:c5d820dd-87da-44ec-ad92-3a0363cc512b
268,Marketing Campaign ROI Maximization,taxonomy:5e303aa5-d77a-41f7-bfcf-60decfbe4076
268,Conversion Tracking,taxonomy:e0ffdc08-6adb-4f4d-8ee1-c0b716ee1dce
9,Process Automation Design Fluency,taxonomy:cf413185-87ac-46c5-8c51-2c28fcb09963
9,Software Development Automation,taxonomy:a80e9ad3-99b1-48d0-9bb3-ff6e1e85eb5d
9,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
9,DOM Manipulation,taxonomy:e64a60af-0956-4876-a5ed-08bfec2e84e1
9,Python Scripting,taxonomy:8acf3128-f447-4dfe-8e23-88cafe71f60f
56,Android Development Basics,taxonomy:8792dcb6-0124-4106-9453-69c05cb309da
56,Android Activities,taxonomy:d9865767-022e-49d7-aa1f-84edf95d780c
56,Android Activity Lifecycle,taxonomy:dbbf1fb1-f2ea-4ee8-88a3-3ddfae0d2a3b
56,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
56,Android Development Environment,taxonomy:14280956-cff0-4476-965a-6721ab181966
56,Kotlin,taxonomy:2ec46447-bb6c-47bb-90e5-34cbb42225c7
56,Mobile App Testing,taxonomy:b4e4daf7-05bf-4a55-8342-71571e532e87
146,Reinforcement Learning Fundamentals,taxonomy:8d8eab3f-a95e-4725-ac2e-c7d74efff294
146,Q-Learning Algorithms,taxonomy:e07fbfe7-261f-4fa4-b043-5509fd269e62
146,Python Proficiency,taxonomy:3b4916bd-a3a1-46e5-96ca-622f7f89f0a9
146,Object-Oriented Programming Basics,taxonomy:aa2bbe32-93c5-4545-9902-69f9d9797409
146,Computer Programming Proficiency,taxonomy:3e7df84e-6bb4-48f2-a5cf-dfd3735763e3
33,Android Development Proficiency,taxonomy:23458772-8d46-4f12-a5fc-6d524e47ac7f
33,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
33,Android Activity Lifecycle,taxonomy:dbbf1fb1-f2ea-4ee8-88a3-3ddfae0d2a3b
33,Android Studio,taxonomy:b6927b53-c5d9-4ef2-99a2-40537b15c52e
33,Kotlin,taxonomy:2ec46447-bb6c-47bb-90e5-34cbb42225c7
693,Data Project Management,taxonomy:d56806ee-27f1-4124-9337-c982733d816f
693,Product Management Basics,taxonomy:25b0069f-948d-4d34-b824-f184b09abfea
693,Product Strategy,taxonomy:dfd565b7-2c5b-4bcb-acf0-901754c3bff1
693,Data Science Business Context,taxonomy:07fdff0c-c5a3-4eb5-84aa-962014724c2c
693,Cross-Functional Collaboration,taxonomy:ee855164-9194-4b2a-ab79-0d020ab2efec
693,Requirements Gathering,taxonomy:3cf833c3-50a0-45ce-9d32-43dec8557047
693,Product Roadmaps,taxonomy:d2a8ff67-b649-4f3c-a39d-daff01daf41b
479,Video Advertising,taxonomy:867611ec-e954-42b7-8c0f-f95c49ce7abd
479,Video Marketing,taxonomy:867611ec-e954-42b7-8c0f-f95c49ce7abd
479,Cameras,taxonomy:29ae688d-4e53-4334-9979-92aa4586b87b
120,SwiftUI,taxonomy:7b29f215-5f08-438b-b106-d48b40dd57d0
120,Application Visual Design,taxonomy:0d01e305-3f74-42c4-98ee-6c356b0592ad
120,Multi-Screen App Design,taxonomy:1e26c717-cf0e-4e1b-8239-c44e5a597e8c
120,Human-Centered Design,taxonomy:041906d7-7155-4838-92ef-102905cc8a74
120,Iterative Product Design,taxonomy:aa0c97e6-e13c-4960-8e77-d32ccb91ff90
344,Android Development Proficiency,taxonomy:23458772-8d46-4f12-a5fc-6d524e47ac7f
344,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
344,RecyclerView,taxonomy:a8cab1c7-5961-4f4c-a55d-0a8efeab7b9e
344,Event-Driven Programming,taxonomy:5cf75413-b8b9-49e0-88fd-a861971be63f
344,Data Binding,taxonomy:5e9fbdc4-14c6-40a1-ac93-d70e953dff73
344,Object-Oriented Programming Proficiency,taxonomy:503fb598-b24b-48d5-8a10-e39fb5fb0542
296,Report Writing,taxonomy:bb4df529-491b-4627-a06c-ed5ca471e490
296,Business Intelligence,taxonomy:3182ea40-cf82-4916-9d56-6002c6f9054d
296,Business Reporting Fluency,taxonomy:8e92ed1a-219f-4eed-a1fb-428a7a487f7a
296,Data Analysis Process,taxonomy:d016d8f9-4f43-4bb9-a4c2-ad967c2fe414
296,SQL Proficiency,taxonomy:bb5521e8-10d8-4359-a311-289db8028e09
296,Relational Database Proficiency,taxonomy:670bf6a2-936d-492a-b3db-387d1797a0ac
296,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
86,Sentiment Analysis,taxonomy:edea0deb-c3c4-4911-82b1-e09065995e5b
86,Text Classification,taxonomy:978d1c8a-bf58-4ae5-91b8-fdb1b86e25a3
86,LinkedIn Fundamentals,taxonomy:8247fb8a-a86e-4a16-a9f3-8e5b3e13c7eb
86,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
86,Online Presence,taxonomy:408e5dc7-627e-4d02-b5ea-ff6842e6886b
86,Social Media Presence,taxonomy:98d5eaec-25ea-47d8-a7d6-5c94b253cea0
200,Java String Methods,taxonomy:2a34aaf8-8685-4a20-95b9-1671c9caefbf
200,String Manipulation in Swift,taxonomy:9f5931a3-9cd3-4dd3-9cab-a386716c28a1
200,Python String Methods,taxonomy:cce68ac5-d818-43b9-903d-94038b2a9702
11,Commenting Code,taxonomy:84c09f49-b64d-4856-bfeb-707a09b8b6be
11,User Input Handling,taxonomy:be7c9123-6544-42c5-b178-eca36ccf86c1
11,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
11,DOM Events,taxonomy:1f923c18-b6c3-45b6-b117-38c5b005c295
11,DOM Manipulation,taxonomy:e64a60af-0956-4876-a5ed-08bfec2e84e1
83,Python Syntax,taxonomy:5c6a7ee4-e996-47af-b033-1a9cbbd660e8
83,User Input Handling,taxonomy:be7c9123-6544-42c5-b178-eca36ccf86c1
83,Control Flow,taxonomy:137b11b1-e115-4a17-87c0-af9f36bfd902
83,Loops,taxonomy:00573f64-ce73-41b5-addf-c049218aab5a
83,Python Functions,taxonomy:d9230e27-1b3f-40a4-992b-41c7228ec680
83,Basic Python,taxonomy:23c336fe-aeb9-468e-829d-e1ee34229f3a
39,Android Development Basics,taxonomy:8792dcb6-0124-4106-9453-69c05cb309da
39,Application Development Proficiency,taxonomy:70e353e2-695f-41b6-ba25-ac2d926e8bb1
39,Mobile App Styling,taxonomy:03c75d0c-de91-4b40-bfac-096583996b0d
39,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
39,User Testing,taxonomy:ce79ec67-d38d-438b-879d-9459989a2088
39,Agile Methodologies,taxonomy:8d328d76-a018-4c02-9c82-8b6cc5a101af
39,Product Development Cycle,taxonomy:294ce55d-c35b-4140-b6ae-e960f1b9b18b
112,Healthcare Privacy Regulations,taxonomy:25032942-00ff-4203-aa73-980c8e159134
112,HIPAA,taxonomy:bf64952a-2fc7-40fb-b17a-c8e17db85025
112,HITECH,taxonomy:8778c69c-68c6-4f7f-9c79-a6d2f29a4488
112,Medical and Healthcare Regulations and Standards,taxonomy:dac03176-1305-4c65-81d7-9ab1e644b5c3
256,Behavioral Interviews,taxonomy:f30bc3ea-4737-45c9-8168-f291f657f738
256,Job Interviews,taxonomy:48d9fb5b-ef23-4439-a40d-27fb05c898d0
256,Active Listening,taxonomy:ed8b172f-dc1f-4654-86b0-8d66b80be86c
256,Communication Strategies,taxonomy:274c1623-5df2-4e21-b9a9-8a33be4a276b
256,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
203,Project Management,taxonomy:d56806ee-27f1-4124-9337-c982733d816f
203,Project Planning,taxonomy:04fabc67-ce4a-4bfc-bc15-7733cb0eddea
203,Project Execution,taxonomy:49a924ec-14b6-4845-9ad9-4d53a001c0c5
203,Project Cost Estimation,taxonomy:4e0e3760-e57d-4ee1-b51c-f327d440217c
203,Project Scheduling,taxonomy:4b8e6d6d-54ad-4009-8972-fb526c91e0d2
38,Exploratory Data Analysis,taxonomy:72155ac5-3dab-4df6-9120-ca634748a68c
38,Data Profiling,taxonomy:1a59d052-a466-44e4-9469-5038b5da5829
38,Data Quality Assessment,taxonomy:d2f74e13-f7f5-469c-9961-a1d64c83dae1
38,Data Visualization in Spreadsheets,taxonomy:bd5dc3c2-d323-4704-aaa2-f3d2c4b3493e
38,Data Wrangling,taxonomy:ab0c1635-2aaf-4167-bff2-1d825a30f30d
38,Data Summarization,taxonomy:48c480cf-106f-4e3b-b37e-d7aba6d881db
38,Basic Descriptive Statistics,taxonomy:90fdb116-8ba0-4371-8108-0c6078333c1b
160,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
160,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
160,Responsive App Design,taxonomy:9a024220-a4d7-4252-b9f2-a1b9c0f4a350
160,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
160,Qualitative Data Visualization,taxonomy:5136ce17-51be-45e4-9214-e5b679402566
160,Quantitative Data Visualization,taxonomy:d8729113-91a8-4e9e-9796-742f111717fa
495,Social Media Marketing,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
495,Social Media Content,taxonomy:2d2bf50c-ccd1-4158-bd2e-3233ff649b93
495,Social Media Advertising,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
55,Android Activities,taxonomy:d9865767-022e-49d7-aa1f-84edf95d780c
55,Android Activity Lifecycle,taxonomy:dbbf1fb1-f2ea-4ee8-88a3-3ddfae0d2a3b
55,Android Development Basics,taxonomy:8792dcb6-0124-4106-9453-69c05cb309da
55,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
55,Android Best Practices,taxonomy:26370de1-e272-4d38-83c7-bec14ba62497
55,User Input Handling,taxonomy:be7c9123-6544-42c5-b178-eca36ccf86c1
55,Mobile App Testing,taxonomy:b4e4daf7-05bf-4a55-8342-71571e532e87
37,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
37,Android Development Proficiency,taxonomy:23458772-8d46-4f12-a5fc-6d524e47ac7f
37,Mobile App Styling,taxonomy:03c75d0c-de91-4b40-bfac-096583996b0d
37,Responsive App Design,taxonomy:9a024220-a4d7-4252-b9f2-a1b9c0f4a350
37,Android Best Practices,taxonomy:26370de1-e272-4d38-83c7-bec14ba62497
37,Android Studio,taxonomy:b6927b53-c5d9-4ef2-99a2-40537b15c52e
100,Job Interviews,taxonomy:48d9fb5b-ef23-4439-a40d-27fb05c898d0
100,Behavioral Interviews,taxonomy:f30bc3ea-4737-45c9-8168-f291f657f738
100,Android Development Proficiency,taxonomy:23458772-8d46-4f12-a5fc-6d524e47ac7f
100,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
100,Android Activities,taxonomy:d9865767-022e-49d7-aa1f-84edf95d780c
100,Android Activity Lifecycle,taxonomy:dbbf1fb1-f2ea-4ee8-88a3-3ddfae0d2a3b
100,Android Studio,taxonomy:b6927b53-c5d9-4ef2-99a2-40537b15c52e
34,Android Development Proficiency,taxonomy:23458772-8d46-4f12-a5fc-6d524e47ac7f
34,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
34,Android Activity Lifecycle,taxonomy:dbbf1fb1-f2ea-4ee8-88a3-3ddfae0d2a3b
34,Mobile App Testing,taxonomy:b4e4daf7-05bf-4a55-8342-71571e532e87
34,Kotlin,taxonomy:2ec46447-bb6c-47bb-90e5-34cbb42225c7
34,Android Studio,taxonomy:b6927b53-c5d9-4ef2-99a2-40537b15c52e
35,Android Activities,taxonomy:d9865767-022e-49d7-aa1f-84edf95d780c
35,Android Activity Lifecycle,taxonomy:dbbf1fb1-f2ea-4ee8-88a3-3ddfae0d2a3b
35,Android Development Basics,taxonomy:8792dcb6-0124-4106-9453-69c05cb309da
35,Android UI Development,taxonomy:aba01f30-7a0b-4442-9a45-58f927ae549a
35,Kotlin,taxonomy:2ec46447-bb6c-47bb-90e5-34cbb42225c7
35,Android Studio,taxonomy:b6927b53-c5d9-4ef2-99a2-40537b15c52e
35,Mobile App Testing,taxonomy:b4e4daf7-05bf-4a55-8342-71571e532e87
84,Resumes,taxonomy:7dd40520-dc9b-44f9-92ac-7629e9ba1bed
84,Cover Letters,taxonomy:25b99878-401b-423a-8493-73b6ba1835d9
84,Professional Networking,taxonomy:de28444d-af05-42e7-a1ee-b2791a9d067b
84,Basic Spreadsheet Use,taxonomy:0438b5c6-36d7-4b15-b4c9-390dfda93575
84,Data Validation in Spreadsheets,taxonomy:55b100db-da9d-4521-ab60-11edb31db99a
694,Data Science Awareness,taxonomy:6893d8da-8b46-44e1-9673-24132af69107
694,Data Science Fluency,taxonomy:02d14404-f4c7-45f1-b952-054610543dd4
694,Data Science Models and Algorithms,taxonomy:ff5b3d85-4512-4e04-a979-af85fd3b7572
694,Data Science Use-Cases,taxonomy:50834e08-668a-4afe-91ab-b0c70a029ac8
694,Python for Data Science,taxonomy:5c21de8f-f1c6-4ccf-8b1a-2ade1dac1328
85,Code Reviews,taxonomy:0339fe89-024c-41ce-924e-e4503356647e
85,GitHub Proficiency,taxonomy:2821a461-cd9f-43ac-aeeb-db67837afd26
85,GitHub Collaboration,taxonomy:4755ebf9-55ee-481d-af26-0a245e22532d
85,Version Control,taxonomy:0deb3237-3088-4bd7-9a40-302d20a9bc0f
85,Git,taxonomy:cdb064fa-01b6-4733-bf60-f09ced290a1d
136,Audience Evaluation,taxonomy:003e13c5-300e-4120-8c7c-94cf85ff23ae
136,Market Research,taxonomy:f9ea5e95-bf3d-45a3-b020-decdc3db1526
136,Target Personas,taxonomy:93468439-7970-4b40-8d3a-1995b21724ed
136,Audience Behavior Tracking,taxonomy:b88ad408-e1bf-4c56-aad1-9c987c11062c
136,User Targeting,taxonomy:e6fdc8d0-ae26-4e0c-80f3-f921a9ab9fe2
136,Demographic Market Segmentation,taxonomy:4d88957e-8d38-475f-b5e2-6aa254e1dea8
136,Psychographic Market Segmentation,taxonomy:cecdea0c-5084-4f27-8558-b9e481ec9300
16,Search Engine Optimization,taxonomy:ce0d0274-694c-4278-91f5-4564119ebc9c
16,SEO Audits,taxonomy:f557771e-f38c-481d-888d-ee6d150ff6a6
16,Conversion Rate Optimization,taxonomy:949d8a1f-b81d-4733-bd7e-7c0a48771a93
16,Web Analytics,taxonomy:0263637a-9275-4550-a9af-101e5ad4edf6
16,Website Performance Optimization,taxonomy:c60de12b-21b1-4d2f-b984-bc8027938fbc
16,Usability Testing,taxonomy:c7a3b8af-e2e7-4697-a95e-a45b6375415d
16,Web design for SEO,taxonomy:12ffb681-95a3-422f-94a3-7cc7d926e60a
88,Product Validation,taxonomy:4925f77a-26e0-44fd-bfbc-d7a1f1d02b69
88,Iterative Product Design,taxonomy:aa0c97e6-e13c-4960-8e77-d32ccb91ff90
88,Human-Centered Design,taxonomy:041906d7-7155-4838-92ef-102905cc8a74
88,Design Thinking,taxonomy:8d653838-fc35-43fc-ac12-62f581072e26
88,Product Design,taxonomy:aa0c97e6-e13c-4960-8e77-d32ccb91ff90
88,Product Prototyping,taxonomy:e20260a5-3258-455f-a096-b3d9ee742b7e
88,Usability Testing,taxonomy:c7a3b8af-e2e7-4697-a95e-a45b6375415d
201,Environment Mapping,taxonomy:75ae5f58-493e-473e-9393-a85e5610fbe1
201,Environment Modeling,taxonomy:abe1ef37-6a75-4734-84d4-0c52d93a6554
201,World Model Awareness,taxonomy:33e49920-3666-4bdc-a7d3-02e3d7cb83bd
201,Application Visual Design,taxonomy:0d01e305-3f74-42c4-98ee-6c356b0592ad
201,Human-Centered Design,taxonomy:041906d7-7155-4838-92ef-102905cc8a74
266,Facebook Ads,taxonomy:b93f7660-f5f2-4a45-8923-cdb2cc006be4
266,Social Media Advertising,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
266,Digital Marketing Strategy,taxonomy:8cf62f09-3881-4450-88cf-b36d8bb422bc
266,User Targeting,taxonomy:e6fdc8d0-ae26-4e0c-80f3-f921a9ab9fe2
266,Conversion Tracking,taxonomy:e0ffdc08-6adb-4f4d-8ee1-c0b716ee1dce
266,A/B Testing,taxonomy:d967f1c4-e5f9-4e02-bd0b-358482bd5419
266,Cost Per Click,taxonomy:e7197f02-af8a-4d15-bb9e-4b5b09c32083
42,Control Flow,taxonomy:137b11b1-e115-4a17-87c0-af9f36bfd902
42,Data Types in Programming,taxonomy:0d0b164f-4126-4efc-8919-1ca55fba588a
42,Loops,taxonomy:00573f64-ce73-41b5-addf-c049218aab5a
42,Object-Oriented Programming Basics,taxonomy:aa2bbe32-93c5-4545-9902-69f9d9797409
42,JavaScript Functions,taxonomy:b102113a-a16a-44fa-adb7-c98215b2d803
167,Job Interviews,taxonomy:48d9fb5b-ef23-4439-a40d-27fb05c898d0
167,Whiteboarding Interviews,taxonomy:d3126e8a-bedb-4585-ba74-283949927e2b
167,Java Proficiency,taxonomy:d8052400-38ca-4771-ab84-cf6dd75d3741
167,Algorithmic Problem Solving,taxonomy:a1054b53-c6d1-497c-89e9-1f1344985fc8
167,Data Structures and Algorithms Proficiency,taxonomy:351a5546-9532-4400-9369-96f21463518d
167,Java Best Practices,taxonomy:0cbb254a-271c-4069-ada3-afa9c843cda5
44,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
44,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
44,Responsive Web Design,taxonomy:72f65330-771d-4846-8ca1-de2065b637a5
44,Web Development,taxonomy:613860ab-e523-43c1-a440-f2ec9a463b6d
44,Portfolio Websites,taxonomy:bab14ffd-fc0e-4861-9140-06f742545d95
